Frame,dx,dy
7170,5.528681,7.0568495
7171,5.570742,7.027958
7172,5.523812,7.0461106
7173,5.5202518,7.047022
7174,5.5691304,7.029599
7175,5.568806,7.0265365
7176,5.5781965,7.0360236
7177,5.5843644,7.030327
7178,5.576035,7.03988
7179,5.577068,7.039332
7180,5.5444036,7.0532093
7181,5.5430784,7.0537744
7182,5.553809,7.054305
7183,5.5606,7.0516663
7184,5.5953064,7.0157504
7185,5.591853,7.0164113
7186,5.6275773,6.9937763
7187,5.6255445,6.994945
7188,5.5976124,7.0183077
7189,5.596839,7.0187397
7190,5.558199,7.060042
7191,5.5567446,7.061131
7192,5.5485735,7.0495195
7193,5.5537724,7.044953
7194,5.5417924,7.0569334
7195,5.539485,7.0573826
7196,5.552292,7.0633307
7197,5.556388,7.061406
7198,5.5621233,7.0528564
7199,5.567251,7.0480866
7200,5.57516,7.046501
7201,5.5844507,7.045645
7202,5.589725,7.049062
7203,5.6057944,7.045168
7204,5.5604563,7.083082
7205,5.556559,7.0860944
7206,5.539,7.042399
7207,5.5405297,7.0412836
7208,5.480471,7.067457
7209,5.4829783,7.064159
7210,5.4747615,7.0758348
7211,5.500617,7.0845013
7212,5.520652,7.07206
7213,5.5219707,7.072776
7214,5.529671,7.072848
7215,5.539675,7.062775
7216,5.6308384,7.009262
7217,5.614852,7.009842
7218,5.607396,7.042504
7219,5.6026506,7.0457478
7220,5.567798,7.035903
7221,5.5614305,7.039829
7222,5.545367,7.0615263
7223,5.5445046,7.0641074
7224,5.5577493,7.059863
7225,5.556748,7.058941
7226,5.550371,7.052421
7227,5.5511847,7.048294
7228,5.560303,7.052153
7229,5.560814,7.05311
7230,5.5543957,7.069468
7231,5.554056,7.0703335
7232,5.6097193,7.0454464
7233,5.603378,7.0439425
7234,5.519847,7.1027184
7235,5.520279,7.1027193
7236,5.5249615,7.11203
7237,5.52339,7.1191173
7238,5.501014,7.1161995
7239,5.5062075,7.1126156
7240,5.588568,7.0647593
7241,5.588891,7.063781
7242,5.5961356,7.038549
7243,5.5955048,7.0382414
7244,5.484171,7.1254783
7245,5.4774055,7.1279907
7246,5.499819,7.130535
7247,5.501587,7.127483
7248,5.5001917,7.133936
7249,5.50857,7.1280518
7250,5.501857,7.1472955
7251,5.5076084,7.1431265
7252,5.528174,7.1297235
7253,5.533575,7.125654
7254,5.5729527,7.1032825
7255,5.563717,7.1070333
7256,5.548112,7.1312733
7257,5.549006,7.129952
7258,5.5043716,7.143331
7259,5.5006185,7.144184
7260,5.514072,7.141132
7261,5.5209236,7.139406
7262,5.513807,7.1436853
7263,5.5157623,7.142012
7264,5.4971395,7.151255
7265,5.503593,7.147268
7266,5.488059,7.1551
7267,5.488296,7.155288
7268,5.5000534,7.1363044
7269,5.500381,7.1338935
7270,5.521382,7.090408
7271,5.5500827,7.061931
7272,5.5235786,7.0886636
7273,5.516249,7.0907474
7274,5.506348,7.0992665
7275,5.504076,7.0937204
7276,5.517302,7.0817366
7277,5.520083,7.0834765
7278,5.5629406,7.0825977
7279,5.5625815,7.0826783
7280,5.4986267,7.1001987
7281,5.503261,7.0972753
7282,5.5168405,7.087824
7283,5.5167584,7.0865917
7284,5.4966917,7.1212063
7285,5.5028896,7.118223
7286,5.565622,7.058458
7287,5.5646763,7.059571
7288,5.580476,7.057259
7289,5.5804734,7.0578585
7290,5.631146,7.021982
7291,5.633079,7.021599
7292,5.6224937,7.0329943
7293,5.6244326,7.033469
7294,5.5450573,7.090082
7295,5.550024,7.0891714
7296,5.601913,7.0471005
7297,5.5891447,7.0580688
7298,5.6063533,7.0424223
7299,5.598386,7.046327
7300,5.6078734,7.0347743
7301,5.6151595,7.038687
7302,5.627279,7.0307107
7303,5.6428595,7.0204544
7304,5.643848,7.018267
7305,5.647297,7.0112906
7306,5.5696497,7.079828
7307,5.567481,7.0825458
7308,5.569301,7.0825624
7309,5.5729547,7.0816503
7310,5.616615,7.0468965
7311,5.6120515,7.050477
7312,5.613938,7.0354686
7313,5.6084313,7.037522
7314,5.569285,7.072918
7315,5.56537,7.078764
7316,5.5628076,7.0876255
7317,5.5653763,7.087945
7318,5.591453,7.0931625
7319,5.5915303,7.093105
7320,5.5656834,7.0991592
7321,5.567076,7.095586
7322,5.5689855,7.1040206
7323,5.5691237,7.100189
7324,5.5514755,7.123836
7325,5.558293,7.1173463
7326,5.5488873,7.1332593
7327,5.554721,7.135134
7328,5.6006885,7.109847
7329,5.602489,7.1075835
7330,5.614508,7.099655
7331,5.591171,7.1105967
7332,5.575647,7.1202927
7333,5.5748987,7.1139383
7334,5.554524,7.139713
7335,5.5659637,7.1309566
7336,5.579185,7.1190624
7337,5.589339,7.11301
7338,5.5905104,7.122949
7339,5.590132,7.125274
7340,5.585257,7.152873
7341,5.5851374,7.1526318
7342,5.559373,7.156015
7343,5.5590205,7.15331
7344,5.551875,7.160482
7345,5.5590644,7.15363
7346,5.5501957,7.165562
7347,5.550361,7.167651
7348,5.548672,7.163442
7349,5.5451546,7.165666
7350,5.576663,7.1923485
7351,5.576704,7.1923237
7352,5.5666094,7.184461
7353,5.5802526,7.1754866
7354,5.568448,7.186183
7355,5.5623384,7.1904216
7356,5.563927,7.178451
7357,5.5673137,7.1741056
7358,5.603046,7.1587687
7359,5.605609,7.15891
7360,5.542281,7.1945543
7361,5.5422177,7.1863346
7362,5.5696907,7.2055917
7363,5.5712175,7.206212
7364,5.557103,7.1875525
7365,5.569677,7.175486
7366,5.546754,7.173651
7367,5.5534644,7.165946
7368,5.56746,7.1684947
7369,5.565309,7.169301
7370,5.5903153,7.165476
7371,5.583915,7.1681376
7372,5.5296545,7.21771
7373,5.529051,7.217236
7374,5.5383096,7.206557
7375,5.576165,7.180325
7376,5.5413303,7.181009
7377,5.535322,7.1836076
7378,5.5489235,7.1637263
7379,5.4917097,7.197843
7380,5.5398526,7.1739593
7381,5.539937,7.1755533
7382,5.5479264,7.1847887
7383,5.5446286,7.1883125
7384,5.501079,7.2221303
7385,5.499706,7.225336
7386,5.493902,7.217788
7387,5.4886837,7.224495
7388,5.442442,7.2336373
7389,5.4501038,7.2311144
7390,5.4750204,7.199198
7391,5.4856763,7.2214475
7392,5.4807186,7.2220883
7393,5.462176,7.2446637
7394,5.5377765,7.2285137
7395,5.5354543,7.230446
7396,5.465038,7.2255573
7397,5.4631996,7.2264347
7398,5.480604,7.226562
7399,5.511326,7.2145524
7400,5.5119805,7.2288547
7401,5.5147123,7.224692
7402,5.4848576,7.240635
7403,5.48671,7.238013
7404,5.48961,7.247764
7405,5.47583,7.244147
7406,5.4941444,7.246546
7407,5.4805965,7.2542534
7408,5.500237,7.246301
7409,5.4976068,7.2479014
7410,5.4873905,7.2404165
7411,5.495345,7.237231
7412,5.478861,7.2333245
7413,5.4713807,7.2394023
7414,5.448418,7.2497315
7415,5.4618616,7.2338276
7416,5.516483,7.202622
7417,5.5226803,7.20134
7418,5.4919004,7.229896
7419,5.557412,7.195458
7420,5.5363164,7.2096095
7421,5.583398,7.185283
7422,5.53639,7.208551
7423,5.5942287,7.16927
7424,5.5656543,7.196604
7425,5.515042,7.225748
7426,5.449521,7.2502003
7427,5.4535046,7.249047
7428,5.4568377,7.234047
7429,5.455019,7.234188
7430,5.555777,7.185626
7431,5.554103,7.185797
7432,5.5437694,7.1929345
7433,5.54158,7.194106
7434,5.5099373,7.2166414
7435,5.5076995,7.2220483
7436,5.4596915,7.263205
7437,5.553669,7.202283
7438,5.473674,7.258603
7439,5.471401,7.2605033
7440,5.444636,7.2898035
7441,5.440859,7.294432
7442,5.428411,7.2841997
7443,5.4338837,7.2820926
7444,5.4669385,7.255975
7445,5.4679103,7.25482
7446,5.4410553,7.259439
7447,5.440045,7.2732434
7448,5.4112067,7.2627897
7449,5.4106193,7.265201
7450,5.484688,7.2674723
7451,5.5062776,7.253375
7452,5.5225053,7.2127533
7453,5.5233707,7.2106376
7454,5.498945,7.2285857
7455,5.4749207,7.2422585
7456,5.5164948,7.2456884
7457,5.4577727,7.2766953
7458,5.4929094,7.254398
7459,5.481004,7.2550073
7460,5.4967074,7.255068
7461,5.483788,7.262116
7462,5.4734893,7.245246
7463,5.4728107,7.24477
7464,5.415895,7.2550554
7465,5.4135942,7.2547574
7466,5.466588,7.245739
7467,5.4890704,7.22701
7468,5.476992,7.2424855
7469,5.494024,7.232266
7470,5.4005666,7.2674856
7471,5.397777,7.265852
7472,5.4311566,7.287882
7473,5.4331,7.283758
7474,5.482943,7.2788186
7475,5.496632,7.269616
7476,5.4163203,7.2474756
7477,5.406014,7.2542505
7478,5.40959,7.2594175
7479,5.408597,7.254985
7480,5.4293594,7.244977
7481,5.437218,7.241686
7482,5.4600496,7.2290883
7483,5.460913,7.229115
7484,5.4606977,7.218934
7485,5.473736,7.2109904
7486,5.446095,7.2264395
7487,5.4454618,7.22782
7488,5.451169,7.218369
7489,5.451849,7.221693
7490,5.455029,7.216451
7491,5.4460254,7.2224655
7492,5.455722,7.211623
7493,5.4443345,7.222362
7494,5.4470625,7.23967
7495,5.446305,7.2382874
7496,5.4434547,7.238313
7497,5.4430227,7.2368646
7498,5.456945,7.2021437
7499,5.45258,7.204549
7500,5.428469,7.210924
7501,5.4252157,7.21219
7502,5.417275,7.196789
7503,5.430881,7.1893716
7504,5.3734913,7.234357
7505,5.371747,7.235913
7506,5.444775,7.1946783
7507,5.443785,7.193298
7508,5.3870745,7.1683564
7509,5.38622,7.1680603
7510,5.3562756,7.185133
7511,5.3516507,7.1718683
7512,5.3795304,7.1408405
7513,5.3720665,7.1498094
7514,5.2938814,7.2072773
7515,5.29877,7.204557
7516,5.2973967,7.2226644
7517,5.3024716,7.2140007
7518,5.234363,7.251008
7519,5.230214,7.2544312
7520,5.1839557,7.241576
7521,5.180324,7.2454977
7522,5.1443186,7.2528334
7523,5.146638,7.257577
7524,5.1132426,7.2631407
7525,5.1136637,7.2643504
7526,4.959979,7.390043
7527,4.959882,7.386952
7528,4.9308224,7.391818
7529,4.9253297,7.392055
7530,4.9362855,7.371055
7531,4.949249,7.366633
7532,4.8667574,7.396034
7533,4.869636,7.391053
7534,4.777046,7.447812
7535,4.744087,7.46828
7536,4.7110114,7.4700494
7537,4.723322,7.4711814
7538,4.700718,7.4921455
7539,4.7076697,7.488886
7540,4.57319,7.5357933
7541,4.5730257,7.533951
7542,4.5481896,7.523606
7543,4.548465,7.5260115
7544,4.481879,7.5179806
7545,4.481989,7.517634
7546,4.3721876,7.584375
7547,4.3700175,7.5807486
7548,4.323432,7.639695
7549,4.323135,7.6387215
7550,4.2324057,7.645063
7551,4.2303047,7.6444516
7552,4.1632853,7.654856
7553,4.165109,7.64438
7554,4.105557,7.6703105
7555,4.1121054,7.669566
7556,4.111403,7.6299486
7557,4.1158586,7.628414
7558,4.016615,7.6465044
7559,4.0025377,7.6496124
7560,3.9770548,7.698088
7561,3.973096,7.6995664
7562,3.9023378,7.716127
7563,3.896554,7.721918
7564,3.7813616,7.7654214
7565,3.7911847,7.7562976
7566,3.7001472,7.7933116
7567,3.6911182,7.7981515
7568,3.6721752,7.7900567
7569,3.6678486,7.7948823
7570,3.688677,7.8367653
7571,3.6542904,7.8796344
7572,3.6603708,7.862134
7573,3.6590545,7.86161
7574,3.684924,7.850565
7575,3.6698203,7.8551493
7576,3.666858,7.8881373
7577,3.6654708,7.892988
7578,3.7223663,7.856973
7579,3.722059,7.853807
7580,3.6607342,7.888525
7581,3.6645849,7.894755
7582,3.6993878,7.8841414
7583,3.6998487,7.8837695
7584,3.6811981,7.8831635
7585,3.6849403,7.8771763
7586,3.6777046,7.8946533
7587,3.6937697,7.883281
7588,3.7314105,7.8837852
7589,3.738123,7.8776264
7590,3.7363489,7.888763
7591,3.7342043,7.8894563
7592,3.7203045,7.9184184
7593,3.7172658,7.918811
7594,3.747373,7.9173546
7595,3.7445388,7.91853
7596,3.752005,7.9384174
7597,3.7529702,7.9338403
7598,3.7371836,7.9559755
7599,3.740221,7.9497833
7600,3.751234,7.985732
7601,3.7471976,7.983476
7602,3.7389443,7.9832873
7603,3.7501247,7.985292
7604,3.7349966,8.002696
7605,3.7316217,8.003702
7606,3.7326577,8.013182
7607,3.7149858,8.033283
7608,3.7516537,8.032105
7609,3.7453241,8.036728
7610,3.746934,8.050821
7611,3.7514915,8.051037
7612,3.7241242,8.06503
7613,3.7241614,8.065233
7614,3.7325528,8.068923
7615,3.7317772,8.070317
7616,3.7326288,8.10557
7617,3.723174,8.111034
7618,3.710003,8.143491
7619,3.7084699,8.148501
7620,3.7078166,8.169084
7621,3.7047117,8.172378
7622,3.6951072,8.237358
7623,3.6947348,8.237686
7624,3.6834579,8.278579
7625,3.6773345,8.277601
7626,3.722249,8.3075695
7627,3.7668447,8.273779
7628,3.7455144,8.247458
7629,3.7488925,8.244685
7630,3.68042,8.253708
7631,3.6935637,8.255228
7632,3.689908,8.327851
7633,3.6892729,8.327285
7634,3.7698398,8.394022
7635,3.757639,8.396751
7636,3.7518337,8.375449
7637,3.7522984,8.369284
7638,3.7174778,8.371791
7639,3.7169688,8.373847
7640,3.6687086,8.38313
7641,3.6718326,8.386984
7642,3.6417751,8.430205
7643,3.686963,8.38825
7644,3.6984947,8.437731
7645,3.7025774,8.434198
7646,3.6780913,8.489151
7647,3.6830995,8.488276
7648,3.6892138,8.506114
7649,3.6989384,8.502207
7650,3.66551,8.553677
7651,3.6697578,8.55076
7652,3.708967,8.530915
7653,3.7132664,8.524819
7654,3.7023563,8.587686
7655,3.7036324,8.58612
7656,3.687219,8.624059
7657,3.684577,8.62355
7658,3.680865,8.631013
7659,3.6833844,8.630478
7660,3.674103,8.667623
7661,3.6371317,8.668709
7662,3.62797,8.71388
7663,3.6404407,8.714674
7664,3.6454828,8.714523
7665,3.6372821,8.729652
7666,3.651112,8.752447
7667,3.6471863,8.751324
7668,3.6355345,8.773479
7669,3.6371448,8.77071
7670,3.6173632,8.779026
7671,3.6189215,8.77901
7672,3.5831354,8.796225
7673,3.586781,8.798261
7674,3.5649784,8.825771
7675,3.5646424,8.832684
7676,3.5383003,8.868625
7677,3.5382116,8.868815
7678,3.5346644,8.872109
7679,3.5362787,8.874026
7680,3.543689,8.850303
7681,3.5428088,8.848168
7682,3.529561,8.875464
7683,3.5285232,8.874013
7684,3.533559,8.853284
7685,3.5327594,8.850701
7686,3.527725,8.874801
7687,3.526079,8.879271
7688,3.495671,8.900612
7689,3.5047734,8.895772
7690,3.5036223,8.859356
7691,3.44723,8.884426
7692,3.4708803,8.885684
7693,3.4603946,8.893652
7694,3.425139,8.918212
7695,3.4278927,8.920889
7696,3.4409144,8.919202
7697,3.4335704,8.93044
7698,3.4419436,8.954852
7699,3.4398377,8.955518
7700,3.4099844,8.988515
7701,3.4138873,8.990059
7702,3.4648845,8.963782
7703,3.4657907,8.965602
7704,3.4255526,9.004781
7705,3.4356356,8.992343
7706,3.4668865,8.9847765
7707,3.4678133,8.983265
7708,3.4056475,9.015414
7709,3.408409,9.010329
7710,3.4240732,9.016808
7711,3.420436,9.019398
7712,3.4031787,9.002328
7713,3.394532,9.010655
7714,3.4048834,8.985591
7715,3.4001439,8.976489
7716,3.3779092,8.993919
7717,3.3690312,8.996895
7718,3.3667126,9.001184
7719,3.3854594,8.983677
7720,3.39001,8.992533
7721,3.3845754,8.995047
7722,3.3780382,8.98069
7723,3.3695347,8.986427
7724,3.3464067,8.955035
7725,3.3400116,8.960197
7726,3.3338983,8.947914
7727,3.3372035,8.946884
7728,3.3174715,8.95014
7729,3.3220198,8.955451
7730,3.314084,8.9582405
7731,3.3078918,8.957793
7732,3.290169,8.960315
7733,3.2895467,8.9566145
7734,3.2642386,8.969713
7735,3.2650516,8.968609
7736,3.2591882,8.969184
7737,3.255944,8.971139
7738,3.2411282,8.980625
7739,3.2438855,8.975833
7740,3.2098353,8.99286
7741,3.2503614,8.966318
7742,3.2460158,8.974894
7743,3.245742,8.975665
7744,3.2204556,8.978355
7745,3.211756,8.978181
7746,3.1994612,8.978094
7747,3.1982841,8.971056
7748,3.2182968,8.965772
7749,3.2196338,8.963275
7750,3.1608539,9.010035
7751,3.1513462,9.004195
7752,3.1264548,9.043395
7753,3.1372442,9.046152
7754,3.1221514,9.073511
7755,3.1272128,9.069634
7756,3.083108,9.1118965
7757,3.0900664,9.110119
7758,3.045119,9.111181
7759,3.067972,9.093454
7760,3.0322814,9.116306
7761,3.0211093,9.120168
7762,2.9759643,9.145502
7763,2.965274,9.15133
7764,2.9611127,9.186539
7765,2.9604425,9.190416
7766,2.9099543,9.242974
7767,2.9123228,9.23911
7768,2.8973076,9.23726
7769,2.9089901,9.230325
7770,2.8736682,9.242342
7771,2.8722484,9.236933
7772,2.8762512,9.262875
7773,2.8746116,9.271902
7774,2.9060028,9.291019
7775,2.8789577,9.311784
7776,2.8542886,9.334615
7777,2.850098,9.341068
7778,2.855438,9.33604
7779,2.8481882,9.335216
7780,2.808662,9.354955
7781,2.8151262,9.354679
7782,2.831662,9.359666
7783,2.8215513,9.360836
7784,2.779189,9.354992
7785,2.7792082,9.351431
7786,2.8044856,9.36963
7787,2.8045056,9.370073
7788,2.7688978,9.421207
7789,2.7788432,9.4177475
7790,2.7847695,9.424797
7791,2.7898982,9.42518
7792,2.7895854,9.410661
7793,2.7843742,9.411621
7794,2.8215108,9.371014
7795,2.8224008,9.371192
7796,2.81141,9.321545
7797,2.8113132,9.319501
7798,2.7989974,9.25942
7799,2.7932277,9.262284
7800,2.7935293,9.246111
7801,2.8011642,9.238981
7802,2.7698405,9.141167
7803,2.7756484,9.138247
7804,2.7708988,9.174928
7805,2.770817,9.17717
7806,2.7387478,9.324577
7807,2.7467659,9.321286
7808,2.6982875,9.478622
7809,2.701479,9.476425
7810,2.7206416,9.39289
7811,2.7564366,9.322895
7812,2.688157,9.523883
7813,2.7035298,9.504474
7814,2.6623366,9.686817
7815,2.6595113,9.697255
7816,2.6683471,9.68096
7817,2.6697087,9.678283
7818,2.6543539,9.732274
7819,2.6627817,9.728825
7820,2.5943482,9.797443
7821,2.6295629,9.765669
7822,2.4978197,9.798528
7823,2.5103369,9.78371
7824,2.560299,9.758181
7825,2.553759,9.760802
7826,2.5252817,9.75836
7827,2.5356622,9.754677
7828,2.5036378,9.788117
7829,2.5080776,9.784161
7830,2.481499,9.811395
7831,2.4773593,9.812769
7832,2.439548,9.785229
7833,2.4441097,9.783782
7834,2.3874466,9.776647
7835,2.3977134,9.775402
7836,2.39533,9.707311
7837,2.3980582,9.698755
7838,2.4136896,9.6689625
7839,2.4282134,9.659828
7840,2.4183931,9.637145
7841,2.42779,9.625598
7842,2.3504252,9.710706
7843,2.3546908,9.711576
7844,2.3905852,9.645374
7845,2.3875391,9.643372
7846,2.3954504,9.617492
7847,2.3676221,9.639771
7848,2.397379,9.65437
7849,2.4037685,9.651695
7850,2.4168506,9.675769
7851,2.414594,9.678082
7852,2.4637463,9.719175
7853,2.467126,9.71725
7854,2.464021,9.742677
7855,2.4528582,9.779518
7856,2.4207551,9.842223
7857,2.4206083,9.838603
7858,2.4767375,9.825399
7859,2.4772375,9.818356
7860,2.3902273,9.843201
7861,2.4116025,9.825687
7862,2.3876774,9.822224
7863,2.4125724,9.813848
7864,2.3869972,9.877628
7865,2.394111,9.874498
7866,2.4308534,9.908292
7867,2.4341981,9.91139
7868,2.521997,9.905299
7869,2.4883883,9.938738
7870,2.4789708,9.88578
7871,2.5073605,9.845176
7872,2.474469,9.839438
7873,2.4756498,9.839101
7874,2.4752128,9.873871
7875,2.4813504,9.873285
7876,2.5006883,9.902629
7877,2.4965565,9.902245
7878,2.5010622,9.936931
7879,2.498555,9.938021
7880,2.5171134,9.94676
7881,2.5150073,9.953396
7882,2.5057135,9.977451
7883,2.5022092,9.982636
7884,2.485596,9.975969
7885,2.4687169,9.985945
7886,2.5314186,10.013241
7887,2.532685,10.014778
7888,2.6028943,9.990508
7889,2.5933347,9.993856
7890,2.5450237,9.98808
7891,2.550478,9.98289
7892,2.5668137,9.961602
7893,2.5570588,9.968111
7894,2.605884,9.937504
7895,2.5881515,9.948675
7896,2.6111639,9.977282
7897,2.6189501,9.977002
7898,2.635037,9.957499
7899,2.6314332,9.962125
7900,2.612232,9.958934
7901,2.623506,9.953119
7902,2.6432168,9.932035
7903,2.6598656,9.923992
7904,2.6150591,9.910152
7905,2.6419005,9.892592
7906,2.6208029,9.899397
7907,2.61809,9.898803
7908,2.629562,9.881868
7909,2.6248016,9.888944
7910,2.657648,9.859276
7911,2.6424634,9.869447
7912,2.5827382,9.82931
7913,2.586686,9.825601
7914,2.620401,9.798833
7915,2.6236327,9.79743
7916,2.4900746,9.685031
7917,2.482379,9.695025
7918,2.6145911,9.683315
7919,2.6193233,9.679569
7920,2.6854258,9.636843
7921,2.6831377,9.632685
7922,2.7029667,9.630856
7923,2.7075508,9.627795
7924,2.6468766,9.592903
7925,2.63935,9.583308
7926,2.5044823,9.495345
7927,2.5045037,9.495366
7928,2.5623624,9.467858
7929,2.5933602,9.480551
7930,2.6043482,9.435169
7931,2.609743,9.411584
7932,2.560744,9.329022
7933,2.5627382,9.325266
7934,2.5008767,9.222411
7935,2.5030358,9.232077
7936,2.5391116,9.214829
7937,2.5388753,9.213653
7938,2.598106,9.180107
7939,2.586223,9.187179
7940,2.664272,9.143877
7941,2.6519685,9.144677
7942,2.7165885,9.115746
7943,2.7125742,9.115947
7944,2.7187817,9.050135
7945,2.7117598,9.054825
7946,2.7147741,9.028156
7947,2.7073114,9.026303
7948,2.7286954,9.014474
7949,2.724737,9.016817
7950,2.7065868,8.972579
7951,2.7042139,8.972697
7952,2.7123768,8.934771
7953,2.7111485,8.939182
7954,2.7011838,8.907461
7955,2.7034352,8.902049
7956,2.6897657,8.909034
7957,2.6816297,8.909811
7958,2.7043974,8.878509
7959,2.7013707,8.884412
7960,2.6892328,8.85165
7961,2.6815965,8.857322
7962,2.694955,8.81023
7963,2.6897178,8.809645
7964,2.6952505,8.7875595
7965,2.699158,8.785405
7966,2.7178996,8.757704
7967,2.7234514,8.752865
7968,2.72039,8.73057
7969,2.7259407,8.729258
7970,2.7460861,8.694869
7971,2.745463,8.696527
7972,2.762357,8.675674
7973,2.7588775,8.679884
7974,2.7315178,8.69505
7975,2.729233,8.695207
7976,2.7477953,8.681684
7977,2.7448552,8.678631
7978,2.727435,8.672038
7979,2.71499,8.686016
7980,2.7674985,8.670359
7981,2.7476957,8.678009
7982,2.7858164,8.666496
7983,2.7727711,8.681236
7984,2.758696,8.63331
7985,2.7577307,8.630246
7986,2.7949655,8.6160145
7987,2.8027155,8.616741
7988,2.8736477,8.634231
7989,2.8689108,8.640889
7990,2.8261588,8.590712
7991,2.8210154,8.625913
7992,2.8648667,8.609849
7993,2.8712904,8.605409
7994,2.891212,8.556699
7995,2.8938284,8.553504
7996,2.8935685,8.552581
7997,2.8903868,8.550196
7998,2.9081652,8.509214
7999,2.9202983,8.502726
8000,2.9188435,8.495573
8001,2.914579,8.50028
8002,2.8826373,8.48089
8003,2.883184,8.4801445
8004,2.9046278,8.488717
8005,2.9085774,8.481979
8006,3.001614,8.481513
8007,3.0008216,8.4806385
8008,2.9129865,8.427929
8009,2.920433,8.427133
8010,2.9178634,8.4289665
8011,2.907312,8.417743
8012,2.9045088,8.418904
8013,2.9558558,8.385773
8014,2.9511042,8.387342
8015,2.9351842,8.35101
8016,2.9074936,8.36673
8017,2.9500256,8.331899
8018,2.9435751,8.337484
8019,2.95085,8.324087
8020,2.950167,8.32843
8021,2.9773679,8.291978
8022,2.9722035,8.2975645
8023,2.989866,8.268545
8024,2.9943585,8.262471
8025,3.0030122,8.245671
8026,2.9998832,8.242074
8027,3.0277584,8.167356
8028,3.0306792,8.168956
8029,3.0280507,8.148313
8030,3.0406342,8.13881
8031,3.0513663,8.115973
8032,3.0453417,8.12233
8033,3.1140523,8.070156
8034,3.112242,8.070348
8035,3.1356008,8.045245
8036,3.135296,8.045511
8037,3.173602,7.982793
8038,3.1770277,7.9816685
8039,3.175831,7.958374
8040,3.180919,7.9574065
8041,3.2007747,7.910469
8042,3.2069426,7.9068985
8043,3.1966562,7.881085
8044,3.185114,7.882361
8045,3.1460943,7.8809705
8046,3.1486478,7.877532
8047,3.1233191,7.851194
8048,3.1162176,7.855166
8049,3.0755322,7.8195853
8050,3.1262364,7.7839284
8051,3.1001947,7.726036
8052,3.101382,7.725131
8053,3.0144987,7.7231936
8054,3.0099967,7.7172923
8055,2.9482033,7.734757
8056,2.9560354,7.7179275
8057,2.9072962,7.7391076
8058,2.9460979,7.7110004
8059,2.9163542,7.681533
8060,2.9176486,7.679145
8061,2.9244652,7.6062975
8062,2.9222531,7.6047306
8063,2.899568,7.607245
8064,2.900013,7.5999484
8065,2.8052418,7.61449
8066,2.7985764,7.6195374
8067,2.7993443,7.6046863
8068,2.808563,7.596354
8069,2.7502296,7.593861
8070,2.744406,7.599722
8071,2.711801,7.570837
8072,2.7111323,7.571032
8073,2.6835642,7.5514693
8074,2.6913402,7.546536
8075,2.633259,7.564301
8076,2.6405761,7.5595374
8077,2.6589596,7.507092
8078,2.6653926,7.5065575
8079,2.6168807,7.5457077
8080,2.6142929,7.547068
8081,2.598654,7.5905533
8082,2.5749998,7.5824366
8083,2.5003664,7.529226
8084,2.503793,7.5254745
8085,2.435662,7.4869666
8086,2.4341865,7.4865727
8087,2.452906,7.4942217
8088,2.4554424,7.490809
8089,2.4542637,7.518606
8090,2.450046,7.523267
8091,2.3376675,7.5029435
8092,2.3374896,7.5039425
8093,2.3329268,7.4627595
8094,2.3285172,7.4661894
8095,2.2882056,7.470225
8096,2.2917275,7.4672103
8097,2.2436385,7.4390507
8098,2.244638,7.4433904
8099,2.2340229,7.459842
8100,2.2402396,7.4497533
8101,2.213046,7.4664607
8102,2.2132802,7.467476
8103,2.1679277,7.454395
8104,2.176295,7.452464
8105,2.1323352,7.441529
8106,2.1281974,7.4411745
8107,2.1204414,7.4216876
8108,2.112618,7.4180145
8109,2.1294801,7.391223
8110,2.1327853,7.387598
8111,2.1193078,7.409297
8112,2.1254754,7.403582
8113,2.1263707,7.39168
8114,2.122434,7.39348
8115,2.1495452,7.3691826
8116,2.1408756,7.3736506
8117,2.1430848,7.3660026
8118,2.1425407,7.3612623
8119,2.143829,7.357387
8120,2.1484497,7.3608584
8121,2.1507869,7.3642097
8122,2.1531174,7.36641
8123,2.142898,7.379803
8124,2.148539,7.379676
8125,2.1727304,7.3619256
8126,2.1756961,7.3588243
8127,2.1771064,7.3550234
8128,2.1756446,7.346884
8129,2.171797,7.3503857
8130,2.1695557,7.351339
8131,2.1673176,7.334943
8132,2.1612067,7.3374987
8133,2.1687827,7.337796
8134,2.1605575,7.3454742
8135,2.176476,7.34783
8136,2.1719537,7.3516283
8137,2.1627014,7.3395376
8138,2.1664329,7.3328857
8139,2.1492,7.3316493
8140,2.1420224,7.3394156
8141,2.1486,7.3156996
8142,2.1480012,7.31661
8143,2.1560783,7.313205
8144,2.1593904,7.311001
8145,2.1702504,7.312518
8146,2.1604955,7.3193393
8147,2.1346996,7.320005
8148,2.1456792,7.31675
8149,2.165297,7.3020577
8150,2.1658313,7.301575
8151,2.1666572,7.2967806
8152,2.1664777,7.2983727
8153,2.1706648,7.290978
8154,2.175466,7.290652
8155,2.1695342,7.282791
8156,2.1729865,7.2808714
8157,2.1673727,7.2756605
8158,2.1668391,7.2789993
8159,2.1632493,7.250943
8160,2.16683,7.2477484
8161,2.1748478,7.239515
8162,2.1781805,7.238639
8163,2.1955156,7.2505493
8164,2.1937454,7.2483463
8165,2.194818,7.238169
8166,2.1883779,7.242268
8167,2.219,7.2434063
8168,2.219594,7.244374
8169,2.2405035,7.247446
8170,2.2356045,7.242873
8171,2.2104323,7.2031503
8172,2.2120667,7.2058697
